comparison,action_checkpoint,layout,expected_pairs,eligible_pairs,missing_pairs,eligible_seeds,missing_seeds,ordered_pairs,reversed_pairs,ties,ordered_fraction_observed,ordered_fraction_full_cohort_bounds,common_action_step_n,common_action_step_mean,common_action_step_median,common_action_step_min,common_action_step_max,left_eligible_episodes,right_eligible_episodes,left_episode_reasons,right_episode_reasons,pair_reasons,offset_separation_m_n,offset_separation_m_mean,offset_separation_m_median,offset_separation_m_min,offset_separation_m_max,cube_y_separation_m_n,cube_y_separation_m_mean,cube_y_separation_m_median,cube_y_separation_m_min,cube_y_separation_m_max,bowl_y_separation_m_n,bowl_y_separation_m_mean,bowl_y_separation_m_median,bowl_y_separation_m_min,bowl_y_separation_m_max,offset_change_separation_m_n,offset_change_separation_m_mean,offset_change_separation_m_median,offset_change_separation_m_min,offset_change_separation_m_max,cube_y_change_separation_m_n,cube_y_change_separation_m_mean,cube_y_change_separation_m_median,cube_y_change_separation_m_min,cube_y_change_separation_m_max,bowl_y_change_separation_m_n,bowl_y_change_separation_m_mean,bowl_y_change_separation_m_median,bowl_y_change_separation_m_min,bowl_y_change_separation_m_max,left_offset_m_n,left_offset_m_mean,left_offset_m_median,left_offset_m_min,left_offset_m_max,left_cube_displacement_m_n,left_cube_displacement_m_mean,left_cube_displacement_m_median,left_cube_displacement_m_min,left_cube_displacement_m_max,left_bowl_displacement_m_n,left_bowl_displacement_m_mean,left_bowl_displacement_m_median,left_bowl_displacement_m_min,left_bowl_displacement_m_max,left_cube_y_displacement_m_n,left_cube_y_displacement_m_mean,left_cube_y_displacement_m_median,left_cube_y_displacement_m_min,left_cube_y_displacement_m_max,left_bowl_y_displacement_m_n,left_bowl_y_displacement_m_mean,left_bowl_y_displacement_m_median,left_bowl_y_displacement_m_min,left_bowl_y_displacement_m_max,right_offset_m_n,right_offset_m_mean,right_offset_m_median,right_offset_m_min,right_offset_m_max,right_cube_displacement_m_n,right_cube_displacement_m_mean,right_cube_displacement_m_median,right_cube_displacement_m_min,right_cube_displacement_m_max,right_bowl_displacement_m_n,right_bowl_displacement_m_mean,right_bowl_displacement_m_median,right_bowl_displacement_m_min,right_bowl_displacement_m_max,right_cube_y_displacement_m_n,right_cube_y_displacement_m_mean,right_cube_y_displacement_m_median,right_cube_y_displacement_m_min,right_cube_y_displacement_m_max,right_bowl_y_displacement_m_n,right_bowl_y_displacement_m_mean,right_bowl_y_displacement_m_median,right_bowl_y_displacement_m_min,right_bowl_y_displacement_m_max
fixed_action_checkpoints,96,control,27,26,1,"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9415, 9416, 9417, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",[9414],20,6,0,0.7692307692307693,"[0.7407407407407407, 0.7777777777777778]",26,96,96.0,96,96,26,27,"{""stopped_before_checkpoint"": 1}",{},{},26,0.08567184417580183,0.09292780235409737,-0.019540056586265564,0.2864459343254566,26,0.08586036850913213,0.09292781725525856,-0.019540250301361084,0.28644590452313423,26,0.00018852433333030113,-2.2351741790771484e-08,-2.047419548034668e-05,0.004921361804008484,26,0.08567184417580183,0.09292780235409737,-0.019540056586265564,0.2864459343254566,26,0.08586036850913213,0.09292781725525856,-0.019540250301361084,0.28644590452313423,26,0.00018852433333030113,-2.2351741790771484e-08,-2.047419548034668e-05,0.004921361804008484,26,0.04921696507013761,0.05075199902057648,-0.015416540205478668,0.1414734125137329,26,0.08685464849719547,0.08577256774410288,1.0596077315702357e-06,0.20076175109975425,26,0.00019285269234261946,1.9290064007656948e-07,3.725290298461914e-08,0.00500800304976868,26,0.05472944676876068,0.056075289845466614,-0.010093256831169128,0.14679653197526932,26,0.00018919832431353055,-7.450580596923828e-08,-4.172325134277344e-07,0.0049213021993637085,26,-0.036454879105664216,-0.013202708214521408,-0.1683809496462345,0.022571668028831482,26,0.09610037923526463,0.09536338057162977,1.0596077315702357e-06,0.27306858837251474,26,3.479816734916163e-06,1.7544194454734501e-07,7.028863677424642e-08,6.391272931643853e-05,26,-0.031130921740371447,-0.007879991084337234,-0.1630578152835369,0.027894772589206696,26,6.739909832294171e-07,-8.940696716308594e-08,-1.0132789611816406e-06,2.0384788513183594e-05
fixed_action_checkpoints,96,position_mirrored,27,27,0,"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9415, 9416, 9417, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",[],25,1,1,0.9259259259259259,"[0.9259259259259259, 0.9259259259259259]",27,96,96,96,96,27,27,{},{},{},27,0.09453654623831864,0.08322234451770782,-0.0013191699981689453,0.28953666239976883,27,0.09453656500274385,0.08322224020957947,-0.0013192296028137207,0.28953663259744644,27,1.876442520706742e-08,-2.9802322387695312e-08,-3.2782554626464844e-07,1.296401023864746e-06,27,0.09453654623831864,0.08322234451770782,-0.0013191699981689453,0.28953666239976883,27,0.09453656500274385,0.08322224020957947,-0.0013192296028137207,0.28953663259744644,27,1.876442520706742e-08,-2.9802322387695312e-08,-3.2782554626464844e-07,1.296401023864746e-06,27,0.06646997954144522,0.033472366631031036,-0.029263824224472046,0.2052018865942955,27,0.12510501092270143,0.0897247873561383,1.6978498412519344e-06,0.26612412151675163,27,5.287529563830311e-07,2.0267770452403194e-07,3.650024149988857e-08,1.7430059654905113e-06,27,0.06411875373925324,0.03112107515335083,-0.031615085899829865,0.2028506100177765,27,5.077432703088831e-08,1.4901161193847656e-08,-2.086162567138672e-07,1.341104507446289e-06,27,-0.028066566696873418,-0.005544409155845642,-0.13067626953125,0.005317367613315582,27,0.10649527150505836,0.11346152661141555,1.6978498412519344e-06,0.2631264771464883,27,2.3534391866203337e-07,1.6340398937062404e-07,3.0719530773294423e-08,1.2170016540667437e-06,27,-0.030417811263490607,-0.007895715534687042,-0.1330275908112526,0.002966165542602539,27,3.2009901823820894e-08,2.9802322387695312e-08,-7.450580596923828e-08,2.384185791015625e-07
fixed_action_checkpoints,128,control,27,18,9,"[9401, 9402, 9405, 9406, 9407, 9409, 9411, 9412, 9413, 9415, 9416, 9417, 9418, 9419, 9421, 9422, 9424, 9426]","[9400, 9403, 9404, 9408, 9410, 9414, 9420, 9423, 9425]",17,1,0,0.9444444444444444,"[0.6296296296296297, 0.9629629629629629]",18,128,128.0,128,128,20,25,"{""stopped_before_checkpoint"": 7}","{""stopped_before_checkpoint"": 2}",{},18,0.20448470001833308,0.17275892570614815,-0.007050476968288422,0.3983021527528763,18,0.20475677204214865,0.17275885120034218,-0.007056839764118195,0.39830221235752106,18,0.0002720720238155789,-7.450580596923828e-08,-2.0384788513183594e-05,0.0049211084842681885,18,0.20448470001833308,0.17275892570614815,-0.007050476968288422,0.3983021527528763,18,0.20475677204214865,0.17275885120034218,-0.007056839764118195,0.39830221235752106,18,0.0002720720238155789,-7.450580596923828e-08,-2.0384788513183594e-05,0.0049211084842681885,18,0.07648356465829743,0.086192786693573,-0.02385620027780533,0.1754293143749237,18,0.11592952946291861,0.09703164801254678,0.007918807680885882,0.33425425704609424,18,0.000278459350171367,1.9110783142794104e-07,5.4241045484546706e-08,0.005007519347097176,18,0.08208011214931805,0.09151557832956314,-0.0185328871011734,0.1807524636387825,18,0.0002732641167110867,-7.450580596923828e-08,-9.5367431640625e-07,0.004920899868011475,18,-0.12800113536003563,-0.08207287918776274,-0.3993600457906723,0.026929587125778198,18,0.16080056854508593,0.13025536295359463,0.00408609607413923,0.4022947799327143,18,4.052469199987813e-06,2.742799277299758e-07,4.012260442327338e-08,2.4584170390489147e-05,18,-0.12267665989283058,-0.07674964051693678,-0.3940369114279747,0.03223840147256851,18,1.1920928955078125e-06,-5.21540641784668e-08,-1.4469027519226074e-05,2.0116567611694336e-05
fixed_action_checkpoints,128,position_mirrored,27,17,10,"[9400, 9403, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9415, 9416, 9418, 9419, 9421]","[9401, 9402, 9404, 9417, 9420, 9422, 9423, 9424, 9425, 9426]",16,1,0,0.9411764705882353,"[0.5925925925925926, 0.9629629629629629]",17,128,128,128,128,18,25,"{""stopped_before_checkpoint"": 9}","{""stopped_before_checkpoint"": 2}",{},17,0.2507685032837531,0.2593216486275196,-0.006358981132507324,0.4309718683362007,17,0.25099077251027613,0.25932154431939125,-0.006994888186454773,0.43097177892923355,17,0.00022226922652300666,-4.470348358154297e-08,-0.0006359070539474487,0.0043145716190338135,17,0.2507685032837531,0.2593216486275196,-0.006358981132507324,0.4309718683362007,17,0.25099077251027613,0.25932154431939125,-0.006994888186454773,0.43097177892923355,17,0.00022226922652300666,-4.470348358154297e-08,-0.0006359070539474487,0.0043145716190338135,17,0.17477495223283768,0.19946083426475525,-0.029548749327659607,0.294779896736145,17,0.22632750595447657,0.23524305983761826,0.0675849670085708,0.32675072861705234,17,6.741350559196256e-05,2.808582309629137e-07,4.470348358154297e-08,0.0011354107347120136,17,0.1723683783236672,0.19710958749055862,-0.03283975273370743,0.2924285903573036,17,-5.52973326514749e-05,-1.4901161193847656e-08,-0.0009397268295288086,5.960464477539063e-08,17,-0.07599355105091543,-0.04431849718093872,-0.22358277440071106,0.006196498870849609,17,0.13139030428456908,0.1331964819848956,0.007713368124612691,0.3015494829443544,17,0.0003084585899292603,3.075565016351684e-07,5.5755039852469285e-08,0.004533623304989619,17,-0.07862239418660893,-0.04677032679319382,-0.2259339764714241,0.0038452371954917908,17,-0.00027756655917448154,1.4901161193847656e-08,-0.0043146610260009766,1.6391277313232422e-07
fixed_action_checkpoints,160,control,27,8,19,"[9407, 9411, 9412, 9415, 9417, 9421, 9424, 9426]","[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9408, 9409, 9410, 9413, 9414, 9416, 9418, 9419, 9420, 9422, 9423, 9425]",7,1,0,0.875,"[0.25925925925925924, 0.9629629629629629]",8,160,160.0,160,160,15,16,"{""stopped_before_checkpoint"": 12}","{""stopped_before_checkpoint"": 11}",{},8,0.18084912933409214,0.08079082891345024,-0.007050842046737671,0.5246016383171082,8,0.18084933795034885,0.08079786971211433,-0.0070571452379226685,0.5246018916368484,8,2.086162567138672e-07,-3.725290298461914e-08,-6.377696990966797e-06,1.4528632164001465e-05,8,0.18084912933409214,0.08079082891345024,-0.007050842046737671,0.5246016383171082,8,0.18084933795034885,0.08079786971211433,-0.0070571452379226685,0.5246018916368484,8,2.086162567138672e-07,-3.725290298461914e-08,-6.377696990966797e-06,1.4528632164001465e-05,8,0.04045606777071953,0.04431961476802826,-0.023856163024902344,0.091676265001297,8,0.08011116820533093,0.09597132107496964,0.020024743890101903,0.14708483529742358,8,1.2670073108066402e-06,1.4554300690794972e-07,6.828569911354542e-08,7.861266434480257e-06,8,0.04577847942709923,0.0496397465467453,-0.018532954156398773,0.09699953347444534,8,-8.717179298400879e-07,-6.705522537231445e-08,-6.288290023803711e-06,2.9802322387695312e-08,8,-0.1403930615633726,-0.020014777779579163,-0.45023439824581146,0.026930108666419983,8,0.16371062529407102,0.04164608151610575,0.014496754737180258,0.48335022129323374,8,3.1651759396654798e-06,2.4285945687032257e-07,1.519626234052415e-07,1.777472600535478e-05,8,-0.13507085852324963,-0.014688447117805481,-0.4449113830924034,0.03223889321088791,8,-1.080334186553955e-06,-7.450580596923828e-08,-1.449882984161377e-05,6.22868537902832e-06
fixed_action_checkpoints,160,position_mirrored,27,5,22,"[9400, 9403, 9415, 9416, 9421]","[9401, 9402, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9417, 9418, 9419, 9420, 9422, 9423, 9424, 9425, 9426]",4,1,0,0.8,"[0.14814814814814814, 0.9629629629629629]",5,160,160,160,160,6,15,"{""stopped_before_checkpoint"": 21}","{""stopped_before_checkpoint"": 12}",{},5,0.22327118143439292,0.21092762798070908,-0.03109464794397354,0.4904553070664406,5,0.22289498820900916,0.20967906713485718,-0.031727008521556854,0.4904552027583122,5,-0.00037619322538375857,-1.043081283569336e-07,-0.0012485608458518982,7.450580596923828e-08,5,0.22327118143439292,0.21092762798070908,-0.03109464794397354,0.4904553070664406,5,0.22289498820900916,0.20967906713485718,-0.031727008521556854,0.4904552027583122,5,-0.00037619322538375857,-1.043081283569336e-07,-0.0012485608458518982,7.450580596923828e-08,5,0.17910102680325507,0.16419317573308945,-0.029576703906059265,0.49665187299251556,5,0.24826211018772887,0.2233498519897782,0.10292411672691708,0.5237420805956347,5,0.00022726855252282047,9.215859231988326e-08,4.470348358154297e-08,0.001135878467399696,5,0.17656167969107628,0.16184189915657043,-0.032868392765522,0.49430059641599655,5,-0.00018807053565979005,0.0,-0.0009404122829437256,4.470348358154297e-08,5,-0.044170154631137847,-0.04188593477010727,-0.1431484818458557,0.006196565926074982,5,0.06279946320564021,0.05404057761277754,0.007714091959600137,0.1475161364539348,5,0.0013349727851137937,2.497889789080651e-07,1.2753339684474237e-07,0.006110291957032473,5,-0.046333308517932895,-0.0429886057972908,-0.1454998329281807,0.003845393657684326,5,0.00018812268972396852,2.9802322387695312e-08,-0.0003080517053604126,0.0012486055493354797
fixed_action_checkpoints,192,control,27,5,22,"[9407, 9415, 9417, 9421, 9424]","[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9416, 9418, 9419, 9420, 9422, 9423, 9425, 9426]",4,1,0,0.8,"[0.14814814814814814, 0.9629629629629629]",5,192,192,192,192,14,12,"{""stopped_before_checkpoint"": 13}","{""stopped_before_checkpoint"": 15}",{},5,0.15159574449062346,0.19563490897417068,-7.218122482299805e-05,0.2509840875864029,5,0.15159614086151124,0.1956348791718483,-7.835030555725098e-05,0.2509780377149582,5,3.963708877563477e-07,-5.960464477539063e-08,-6.16908073425293e-06,1.4290213584899902e-05,5,0.15159574449062346,0.19563490897417068,-7.218122482299805e-05,0.2509840875864029,5,0.15159614086151124,0.1956348791718483,-7.835030555725098e-05,0.2509780377149582,5,3.963708877563477e-07,-5.960464477539063e-08,-6.16908073425293e-06,1.4290213584899902e-05,5,0.08576271533966065,0.11788371205329895,-0.016878589987754822,0.17241057753562927,5,0.12167971816949873,0.14964835744018362,0.03301267064051336,0.1973994107265198,5,1.6923923707605786e-06,2.0281460268521606e-07,1.1470023034766802e-07,7.706897279945484e-06,5,0.09108466058969497,0.12320677191019058,-0.011555396020412445,0.17773375660181046,5,-1.3381242752075195e-06,-1.043081283569336e-07,-6.198883056640625e-06,-7.450580596923828e-08,5,-0.06583302915096283,-0.023224331438541412,-0.2367117702960968,0.02692997455596924,5,0.13331051666746763,0.03973690221558901,0.02346354067371308,0.3733502392122755,5,4.864313521289408e-06,2.772777388383209e-07,9.094592642585711e-08,1.7683911846468287e-05,5,-0.060511480271816256,-0.017901122570037842,-0.2313886359333992,0.03223874419927597,5,-1.7344951629638673e-06,-7.450580596923828e-08,-1.4513731002807617e-05,6.079673767089844e-06
fixed_action_checkpoints,192,position_mirrored,27,4,23,"[9400, 9403, 9415, 9421]","[9401, 9402, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9416, 9417, 9418, 9419, 9420, 9422, 9423, 9424, 9425, 9426]",3,1,0,0.75,"[0.1111111111111111, 0.9629629629629629]",4,192,192.0,192,192,5,11,"{""stopped_before_checkpoint"": 22}","{""stopped_before_checkpoint"": 16}",{},4,0.23214682936668396,0.2876339927315712,-0.03337767720222473,0.3866970092058182,4,0.23156465217471123,0.28686513006687164,-0.034168779850006104,0.3866971284151077,4,-0.0005821771919727325,-0.00039558857679367065,-0.0015376508235931396,1.1920928955078125e-07,4,0.23214682936668396,0.2876339927315712,-0.03337767720222473,0.3866970092058182,4,0.23156465217471123,0.28686513006687164,-0.034168779850006104,0.3866971284151077,4,-0.0005821771919727325,-0.00039558857679367065,-0.0015376508235931396,1.1920928955078125e-07,4,0.18379758670926094,0.2463880032300949,-0.029598891735076904,0.27201323211193085,4,0.2430056376702162,0.27435269022865716,0.13745184750834755,0.2858653227152031,4,0.0003147130433835738,3.365080635506672e-07,1.1151007970493857e-07,0.001258067647327489,4,0.18117426708340645,0.24403685331344604,-0.033038683235645294,0.269662044942379,4,-0.00027204304933547974,3.725290298461914e-08,-0.0010885149240493774,2.682209014892578e-07,4,-0.04834924265742302,-0.04124598950147629,-0.11468377709388733,0.003778785467147827,4,0.10562800399722334,0.05267871806522645,0.048402061651841174,0.2687525182065993,4,0.0021426117186700852,0.0002789183688105191,8.024520884654677e-08,0.008012529891850455,4,-0.05039038509130478,-0.0428282767534256,-0.11703508347272873,0.0011300966143608093,4,0.0003101341426372528,1.4901161193847656e-08,-0.00029741227626800537,0.001537919044494629
fixed_action_checkpoints,224,control,27,1,26,[9417],"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9415, 9416, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",1,0,0,1.0,"[0.037037037037037035, 1.0]",1,224,224,224,224,8,9,"{""stopped_before_checkpoint"": 19}","{""stopped_before_checkpoint"": 18}",{},1,0.031111180782318115,0.031111180782318115,0.031111180782318115,0.031111180782318115,1,0.030977576971054077,0.030977576971054077,0.030977576971054077,0.030977576971054077,1,-0.00013360381126403809,-0.00013360381126403809,-0.00013360381126403809,-0.00013360381126403809,1,0.031111180782318115,0.031111180782318115,0.031111180782318115,0.031111180782318115,1,0.030977576971054077,0.030977576971054077,0.030977576971054077,0.030977576971054077,1,-0.00013360381126403809,-0.00013360381126403809,-0.00013360381126403809,-0.00013360381126403809,1,0.014305442571640015,0.014305442571640015,0.014305442571640015,0.014305442571640015,1,0.020149189798180818,0.020149189798180818,0.020149189798180818,0.020149189798180818,1,0.0002822494033741904,0.0002822494033741904,0.0002822494033741904,0.0002822494033741904,1,0.019501499831676483,0.019501499831676483,0.019501499831676483,0.019501499831676483,1,-0.0001272261142730713,-0.0001272261142730713,-0.0001272261142730713,-0.0001272261142730713,1,-0.0168057382106781,-0.0168057382106781,-0.0168057382106781,-0.0168057382106781,1,0.032502878853687016,0.032502878853687016,0.032502878853687016,0.032502878853687016,1,6.384117273970167e-06,6.384117273970167e-06,6.384117273970167e-06,6.384117273970167e-06,1,-0.011476077139377594,-0.011476077139377594,-0.011476077139377594,-0.011476077139377594,1,6.377696990966797e-06,6.377696990966797e-06,6.377696990966797e-06,6.377696990966797e-06
fixed_action_checkpoints,224,position_mirrored,27,2,25,"[9403, 9415]","[9400, 9401, 9402, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9416, 9417, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",1,1,0,0.5,"[0.037037037037037035, 0.9629629629629629]",2,224,224.0,224,224,3,10,"{""stopped_before_checkpoint"": 24}","{""stopped_before_checkpoint"": 17}",{},2,0.025867268443107605,0.025867268443107605,-0.04026727378368378,0.09200181066989899,2,0.0248904787003994,0.0248904787003994,-0.04068303108215332,0.09046398848295212,2,-0.0009767897427082062,-0.0009767897427082062,-0.001537822186946869,-0.00041575729846954346,2,0.025867268443107605,0.025867268443107605,-0.04026727378368378,0.09200181066989899,2,0.0248904787003994,0.0248904787003994,-0.04068303108215332,0.09046398848295212,2,-0.0009767897427082062,-0.0009767897427082062,-0.001537822186946869,-0.00041575729846954346,2,0.01045658066868782,0.01045658066868782,-0.03047950565814972,0.05139266699552536,2,0.17386141929755414,0.17386141929755414,0.13662945624522144,0.21109338234988684,2,0.00021277655501641168,0.00021277655501641168,3.2416447874616223e-07,0.0004252289455540772,2,0.008180055767297745,0.008180055767297745,-0.03268129378557205,0.04904140532016754,2,7.475167512893677e-05,7.475167512893677e-05,1.4901161193847656e-08,0.0001494884490966797,2,-0.015410687774419785,-0.015410687774419785,-0.04060914367437363,0.009787768125534058,2,0.057967086276845485,0.057967086276845485,0.05245868098318221,0.06347549157050876,2,0.005801921897357844,0.005801921897357844,0.003591709859140073,0.008012133935575615,2,-0.016710422933101654,-0.016710422933101654,-0.041422583162784576,0.008001737296581268,2,0.001051541417837143,0.001051541417837143,0.0005652457475662231,0.0015378370881080627
fixed_action_checkpoints,256,control,27,1,26,[9417],"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9415, 9416, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",1,0,0,1.0,"[0.037037037037037035, 1.0]",1,256,256,256,256,7,7,"{""stopped_before_checkpoint"": 20}","{""stopped_before_checkpoint"": 20}",{},1,0.029626362025737762,0.029626362025737762,0.029626362025737762,0.029626362025737762,1,0.029492877423763275,0.029492877423763275,0.029492877423763275,0.029492877423763275,1,-0.0001334846019744873,-0.0001334846019744873,-0.0001334846019744873,-0.0001334846019744873,1,0.029626362025737762,0.029626362025737762,0.029626362025737762,0.029626362025737762,1,0.029492877423763275,0.029492877423763275,0.029492877423763275,0.029492877423763275,1,-0.0001334846019744873,-0.0001334846019744873,-0.0001334846019744873,-0.0001334846019744873,1,0.014305397868156433,0.014305397868156433,0.014305397868156433,0.014305397868156433,1,0.020149283825492872,0.020149283825492872,0.020149283825492872,0.020149283825492872,1,0.00028224224906596115,0.00028224224906596115,0.00028224224906596115,0.00028224224906596115,1,0.019501589238643646,0.019501589238643646,0.019501589238643646,0.019501589238643646,1,-0.00012709200382232666,-0.00012709200382232666,-0.00012709200382232666,-0.00012709200382232666,1,-0.01532096415758133,-0.01532096415758133,-0.01532096415758133,-0.01532096415758133,1,0.03327560652554915,0.03327560652554915,0.03327560652554915,0.03327560652554915,1,6.404817409421297e-06,6.404817409421297e-06,6.404817409421297e-06,6.404817409421297e-06,1,-0.009991288185119629,-0.009991288185119629,-0.009991288185119629,-0.009991288185119629,1,6.3925981521606445e-06,6.3925981521606445e-06,6.3925981521606445e-06,6.3925981521606445e-06
fixed_action_checkpoints,256,position_mirrored,27,2,25,"[9403, 9415]","[9400, 9401, 9402, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9416, 9417, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",1,1,0,0.5,"[0.037037037037037035, 0.9629629629629629]",2,256,256.0,256,256,3,9,"{""stopped_before_checkpoint"": 24}","{""stopped_before_checkpoint"": 18}",{},2,0.11984241753816605,0.11984241753816605,-0.04435732960700989,0.284042164683342,2,0.12036643177270889,0.12036643177270889,-0.04177162051200867,0.28250448405742645,2,0.0005240142345428467,0.0005240142345428467,-0.0015376806259155273,0.0025857090950012207,2,0.11984241753816605,0.11984241753816605,-0.04435732960700989,0.284042164683342,2,0.12036643177270889,0.12036643177270889,-0.04177162051200867,0.28250448405742645,2,0.0005240142345428467,0.0005240142345428467,-0.0015376806259155273,0.0025857090950012207,2,0.07167403399944305,0.07167403399944305,-0.03047528862953186,0.17382335662841797,2,0.1672055419292397,0.1672055419292397,0.13663394486033661,0.19777713899814278,2,0.00021266055586628436,0.00021266055586628436,1.341104507446289e-07,0.0004251870012818241,2,0.06939742714166641,0.06939742714166641,-0.03267728537321091,0.17147213965654373,2,7.46697187423706e-05,7.46697187423706e-05,5.960464477539063e-08,0.00014927983283996582,2,-0.04816838353872299,-0.04816838353872299,-0.11021880805492401,0.013882040977478027,2,0.10236549956135074,0.10236549956135074,0.06524363227490275,0.13948736684779875,2,0.007911137937591512,0.007911137937591512,0.007809721804758953,0.00801255407042407,2,-0.05096900463104248,-0.05096900463104248,-0.11103234440088272,0.00909433513879776,2,-0.0004493445158004761,-0.0004493445158004761,-0.002436429262161255,0.0015377402305603027
fixed_action_checkpoints,288,control,27,1,26,[9417],"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9415, 9416, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",1,0,0,1.0,"[0.037037037037037035, 1.0]",1,288,288,288,288,5,5,"{""stopped_before_checkpoint"": 22}","{""stopped_before_checkpoint"": 22}",{},1,0.060592710971832275,0.060592710971832275,0.060592710971832275,0.060592710971832275,1,0.0603969544172287,0.0603969544172287,0.0603969544172287,0.0603969544172287,1,-0.00019575655460357666,-0.00019575655460357666,-0.00019575655460357666,-0.00019575655460357666,1,0.060592710971832275,0.060592710971832275,0.060592710971832275,0.060592710971832275,1,0.0603969544172287,0.0603969544172287,0.0603969544172287,0.0603969544172287,1,-0.00019575655460357666,-0.00019575655460357666,-0.00019575655460357666,-0.00019575655460357666,1,0.01623101532459259,0.01623101532459259,0.01623101532459259,0.01623101532459259,1,0.056409770870668466,0.056409770870668466,0.056409770870668466,0.056409770870668466,1,0.000282229578025602,0.000282229578025602,0.000282229578025602,0.000282229578025602,1,0.021427057683467865,0.021427057683467865,0.021427057683467865,0.021427057683467865,1,-0.00012724101543426514,-0.00012724101543426514,-0.00012724101543426514,-0.00012724101543426514,1,-0.044361695647239685,-0.044361695647239685,-0.044361695647239685,-0.044361695647239685,1,0.1635118957322879,0.1635118957322879,0.1635118957322879,0.1635118957322879,1,6.917615967837316e-05,6.917615967837316e-05,6.917615967837316e-05,6.917615967837316e-05,1,-0.038969896733760834,-0.038969896733760834,-0.038969896733760834,-0.038969896733760834,1,6.851553916931152e-05,6.851553916931152e-05,6.851553916931152e-05,6.851553916931152e-05
fixed_action_checkpoints,288,position_mirrored,27,1,26,[9415],"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9416, 9417, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",1,0,0,1.0,"[0.037037037037037035, 1.0]",1,288,288,288,288,1,7,"{""stopped_before_checkpoint"": 26}","{""stopped_before_checkpoint"": 20}",{},1,0.02031271904706955,0.02031271904706955,0.02031271904706955,0.02031271904706955,1,0.02287394553422928,0.02287394553422928,0.02287394553422928,0.02287394553422928,1,0.002561226487159729,0.002561226487159729,0.002561226487159729,0.002561226487159729,1,0.02031271904706955,0.02031271904706955,0.02031271904706955,0.02031271904706955,1,0.02287394553422928,0.02287394553422928,0.02287394553422928,0.02287394553422928,1,0.002561226487159729,0.002561226487159729,0.002561226487159729,0.002561226487159729,1,0.034194886684417725,0.034194886684417725,0.034194886684417725,0.034194886684417725,1,0.18742211902682962,0.18742211902682962,0.18742211902682962,0.18742211902682962,1,0.0004203142187769137,0.0004203142187769137,0.0004203142187769137,0.0004203142187769137,1,0.03196854144334793,0.03196854144334793,0.03196854144334793,0.03196854144334793,1,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,0.00012493133544921875,1,0.013882167637348175,0.013882167637348175,0.013882167637348175,0.013882167637348175,1,0.06524104404582617,0.06524104404582617,0.06524104404582617,0.06524104404582617,1,0.007810642846298,0.007810642846298,0.007810642846298,0.007810642846298,1,0.009094595909118652,0.009094595909118652,0.009094595909118652,0.009094595909118652,1,-0.0024362951517105103,-0.0024362951517105103,-0.0024362951517105103,-0.0024362951517105103
fixed_action_checkpoints,320,control,27,0,27,[],"[9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9415, 9416, 9417, 9418, 9419, 9420, 9421, 9422, 9423, 9424, 9425, 9426]",0,0,0,,"[0.0, 1.0]",0,,,,,5,3,"{""stopped_before_checkpoint"": 22}","{""stopped_before_checkpoint"": 24}",{},0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,
