comparison,label,left_seed,right_seed,cube_centroid_distance_m,bowl_centroid_distance_m,max_object_centroid_distance_m
within_condition_direction,cosmos_declarative_static32:right,7206,7209,0.0,0.00048828125,0.00048828125
within_condition_direction,cosmos_declarative_static32:right,7207,7208,0.0,0.0,0.0
within_condition_direction,cosmos_declarative_static32:right,7207,7209,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_declarative_static32:right,7208,7209,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6100,6101,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6102,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6103,0.003497692573704688,0.00034526698300124393,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6104,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6105,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6106,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6107,0.003497692573704688,0.0002729575167846423,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6108,0.003497692573704688,0.0002729575167846423,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6100,6109,0.003497692573704688,0.00034526698300124393,0.003497692573704688
within_condition_direction,cosmos_short_static32:left,6101,6102,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6101,6103,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6101,6104,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6101,6105,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6101,6106,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6101,6107,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6101,6108,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6101,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6102,6103,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6102,6104,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6102,6105,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6102,6106,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6102,6107,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6102,6108,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6102,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6103,6104,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6103,6105,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6103,6106,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6103,6107,0.0,0.0001220703125,0.0001220703125
within_condition_direction,cosmos_short_static32:left,6103,6108,0.0,0.0003662109375,0.0003662109375
within_condition_direction,cosmos_short_static32:left,6103,6109,0.0,0.00048828125,0.00048828125
within_condition_direction,cosmos_short_static32:left,6104,6105,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6104,6106,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6104,6107,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6104,6108,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6104,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6105,6106,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:left,6105,6107,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6105,6108,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6105,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6106,6107,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6106,6108,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,cosmos_short_static32:left,6106,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,cosmos_short_static32:left,6107,6108,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:left,6107,6109,0.0,0.0005033087921896558,0.0005033087921896558
within_condition_direction,cosmos_short_static32:left,6108,6109,0.0,0.0006103515625,0.0006103515625
within_condition_direction,cosmos_short_static32:right,6100,6101,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6102,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6103,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6104,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6105,0.003497692573704688,0.000244140625,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6106,0.003497692573704688,0.000244140625,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6107,0.003497692573704688,0.000244140625,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6108,0.003497692573704688,0.000244140625,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6100,6109,0.003497692573704688,0.000244140625,0.003497692573704688
within_condition_direction,cosmos_short_static32:right,6101,6102,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6101,6103,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6101,6104,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6101,6105,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6101,6106,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6101,6107,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6101,6108,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6101,6109,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6102,6103,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6102,6104,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6102,6105,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6102,6106,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6102,6107,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6102,6108,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6102,6109,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6103,6104,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6103,6105,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6103,6106,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6103,6107,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6103,6108,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6103,6109,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6104,6105,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6104,6106,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6104,6107,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6104,6108,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6104,6109,0.0,0.000244140625,0.000244140625
within_condition_direction,cosmos_short_static32:right,6105,6106,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6105,6107,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6105,6108,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6105,6109,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6106,6107,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6106,6108,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6106,6109,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6107,6108,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6107,6109,0.0,0.0,0.0
within_condition_direction,cosmos_short_static32:right,6108,6109,0.0,0.0,0.0
within_condition_direction,pi05_canonical_static15:left,6100,6101,0.003222748726182638,0.00034526698300124393,0.003222748726182638
within_condition_direction,pi05_canonical_static15:left,6100,6102,0.004476836137913147,0.0002729575167846423,0.004476836137913147
within_condition_direction,pi05_canonical_static15:left,6100,6103,0.006114492083187595,0.0005459150335692846,0.006114492083187595
within_condition_direction,pi05_canonical_static15:left,6100,6104,0.006123015724601784,0.0005459150335692846,0.006123015724601784
within_condition_direction,pi05_canonical_static15:left,6100,6105,0.0032754902014157077,0.0005033087921896558,0.0032754902014157077
within_condition_direction,pi05_canonical_static15:left,6100,6106,0.005459150335692846,0.000244140625,0.005459150335692846
within_condition_direction,pi05_canonical_static15:left,6100,6107,0.004455148337620766,0.0005033087921896558,0.004455148337620766
within_condition_direction,pi05_canonical_static15:left,6100,6108,0.0033917099583617685,0.0005459150335692846,0.0033917099583617685
within_condition_direction,pi05_canonical_static15:left,6100,6109,0.003521046167445302,0.000244140625,0.003521046167445302
within_condition_direction,pi05_canonical_static15:left,6101,6102,0.00146484375,0.0003662109375,0.00146484375
within_condition_direction,pi05_canonical_static15:left,6101,6103,0.0030198527531379348,0.0005459150335692846,0.0030198527531379348
within_condition_direction,pi05_canonical_static15:left,6101,6104,0.0030905734622002352,0.0005459150335692846,0.0030905734622002352
within_condition_direction,pi05_canonical_static15:left,6101,6105,0.0006103515625,0.00044013077093066273,0.0006103515625
within_condition_direction,pi05_canonical_static15:left,6101,6106,0.0029726063627651175,0.000244140625,0.0029726063627651175
within_condition_direction,pi05_canonical_static15:left,6101,6107,0.0022006538546533137,0.00044013077093066273,0.0022006538546533137
within_condition_direction,pi05_canonical_static15:left,6101,6108,0.00044013077093066273,0.000732421875,0.000732421875
within_condition_direction,pi05_canonical_static15:left,6101,6109,0.0003662109375,0.000244140625,0.0003662109375
within_condition_direction,pi05_canonical_static15:left,6102,6103,0.0016377451007078539,0.0002729575167846423,0.0016377451007078539
within_condition_direction,pi05_canonical_static15:left,6102,6104,0.0016603357554608696,0.0002729575167846423,0.0016603357554608696
within_condition_direction,pi05_canonical_static15:left,6102,6105,0.0012022531496333135,0.000244140625,0.0012022531496333135
within_condition_direction,pi05_canonical_static15:left,6102,6106,0.0016603357554608696,0.00044013077093066273,0.0016603357554608696
within_condition_direction,pi05_canonical_static15:left,6102,6107,0.001274451478138495,0.000244140625,0.001274451478138495
within_condition_direction,pi05_canonical_static15:left,6102,6108,0.0011254326730093856,0.0003662109375,0.0011254326730093856
within_condition_direction,pi05_canonical_static15:left,6102,6109,0.0010986328125,0.0001220703125,0.0010986328125
within_condition_direction,pi05_canonical_static15:left,6103,6104,0.0002729575167846423,0.0,0.0002729575167846423
within_condition_direction,pi05_canonical_static15:left,6103,6105,0.0028392830443391133,0.0001220703125,0.0028392830443391133
within_condition_direction,pi05_canonical_static15:left,6103,6106,0.0017133384823752684,0.0006905339660024879,0.0017133384823752684
within_condition_direction,pi05_canonical_static15:left,6103,6107,0.00224091305550364,0.0001220703125,0.00224091305550364
within_condition_direction,pi05_canonical_static15:left,6103,6108,0.0027431890935356727,0.00034526698300124393,0.0027431890935356727
within_condition_direction,pi05_canonical_static15:left,6103,6109,0.00266605586765644,0.00034526698300124393,0.00266605586765644
within_condition_direction,pi05_canonical_static15:left,6104,6105,0.0028575927516405336,0.0001220703125,0.0028575927516405336
within_condition_direction,pi05_canonical_static15:left,6104,6106,0.0014850494458735887,0.0006905339660024879,0.0014850494458735887
within_condition_direction,pi05_canonical_static15:left,6104,6107,0.0021001770671490788,0.0001220703125,0.0021001770671490788
within_condition_direction,pi05_canonical_static15:left,6104,6108,0.002783631408933442,0.00034526698300124393,0.002783631408933442
within_condition_direction,pi05_canonical_static15:left,6104,6109,0.002729575167846423,0.00034526698300124393,0.002729575167846423
within_condition_direction,pi05_canonical_static15:left,6105,6106,0.002489755621871477,0.0006103515625,0.002489755621871477
within_condition_direction,pi05_canonical_static15:left,6105,6107,0.0016377451007078539,0.0,0.0016377451007078539
within_condition_direction,pi05_canonical_static15:left,6105,6108,0.000244140625,0.00044013077093066273,0.00044013077093066273
within_condition_direction,pi05_canonical_static15:left,6105,6109,0.00048828125,0.0002729575167846423,0.00048828125
within_condition_direction,pi05_canonical_static15:left,6106,6107,0.0010066175843793117,0.0006103515625,0.0010066175843793117
within_condition_direction,pi05_canonical_static15:left,6106,6108,0.00254890295627699,0.0007720404443770458,0.00254890295627699
within_condition_direction,pi05_canonical_static15:left,6106,6109,0.0026294750034836444,0.00034526698300124393,0.0026294750034836444
within_condition_direction,pi05_canonical_static15:left,6107,6108,0.001760523083722651,0.00044013077093066273,0.001760523083722651
within_condition_direction,pi05_canonical_static15:left,6107,6109,0.001906799237281898,0.0002729575167846423,0.001906799237281898
within_condition_direction,pi05_canonical_static15:left,6108,6109,0.000244140625,0.00048828125,0.00048828125
within_condition_direction,pi05_canonical_static15:right,6100,6101,0.003497692573704688,0.0005459150335692846,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6102,0.003497692573704688,0.00048828125,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6103,0.003497692573704688,0.0008188725503539269,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6104,0.003497692573704688,0.0002729575167846423,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6105,0.003497692573704688,0.000732421875,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6106,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6107,0.003497692573704688,0.0005459150335692846,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6108,0.003497692573704688,0.0006573687508709111,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6100,6109,0.003497692573704688,0.0005459150335692846,0.003497692573704688
within_condition_direction,pi05_canonical_static15:right,6101,6102,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_canonical_static15:right,6101,6103,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,pi05_canonical_static15:right,6101,6104,0.0,0.00044013077093066273,0.00044013077093066273
within_condition_direction,pi05_canonical_static15:right,6101,6105,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,pi05_canonical_static15:right,6101,6106,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_canonical_static15:right,6101,6107,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,pi05_canonical_static15:right,6101,6108,0.0,0.00044013077093066273,0.00044013077093066273
within_condition_direction,pi05_canonical_static15:right,6101,6109,0.0,0.0,0.0
within_condition_direction,pi05_canonical_static15:right,6102,6103,0.0,0.0007425247229367944,0.0007425247229367944
within_condition_direction,pi05_canonical_static15:right,6102,6104,0.0,0.0006573687508709111,0.0006573687508709111
within_condition_direction,pi05_canonical_static15:right,6102,6105,0.0,0.0008802615418613255,0.0008802615418613255
within_condition_direction,pi05_canonical_static15:right,6102,6106,0.0,0.00048828125,0.00048828125
within_condition_direction,pi05_canonical_static15:right,6102,6107,0.0,0.000244140625,0.000244140625
within_condition_direction,pi05_canonical_static15:right,6102,6108,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,pi05_canonical_static15:right,6102,6109,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_canonical_static15:right,6103,6104,0.0,0.0006905339660024879,0.0006905339660024879
within_condition_direction,pi05_canonical_static15:right,6103,6105,0.0,0.0003662109375,0.0003662109375
within_condition_direction,pi05_canonical_static15:right,6103,6106,0.0,0.0008188725503539269,0.0008188725503539269
within_condition_direction,pi05_canonical_static15:right,6103,6107,0.0,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_canonical_static15:right,6103,6108,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_canonical_static15:right,6103,6109,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,pi05_canonical_static15:right,6104,6105,0.0,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_canonical_static15:right,6104,6106,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,pi05_canonical_static15:right,6104,6107,0.0,0.0006103515625,0.0006103515625
within_condition_direction,pi05_canonical_static15:right,6104,6108,0.0,0.000732421875,0.000732421875
within_condition_direction,pi05_canonical_static15:right,6104,6109,0.0,0.00044013077093066273,0.00044013077093066273
within_condition_direction,pi05_canonical_static15:right,6105,6106,0.0,0.000732421875,0.000732421875
within_condition_direction,pi05_canonical_static15:right,6105,6107,0.0,0.0006905339660024879,0.0006905339660024879
within_condition_direction,pi05_canonical_static15:right,6105,6108,0.0,0.000781631376639752,0.000781631376639752
within_condition_direction,pi05_canonical_static15:right,6105,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,pi05_canonical_static15:right,6106,6107,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_canonical_static15:right,6106,6108,0.0,0.0006573687508709111,0.0006573687508709111
within_condition_direction,pi05_canonical_static15:right,6106,6109,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_canonical_static15:right,6107,6108,0.0,0.0001220703125,0.0001220703125
within_condition_direction,pi05_canonical_static15:right,6107,6109,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,pi05_canonical_static15:right,6108,6109,0.0,0.00044013077093066273,0.00044013077093066273
within_condition_direction,pi05_contrastive_static15:left,7200,7201,0.0033917099583617685,0.0,0.0033917099583617685
within_condition_direction,pi05_contrastive_static15:left,7200,7202,0.003606759448899941,0.0,0.003606759448899941
within_condition_direction,pi05_contrastive_static15:left,7200,7203,0.005803156408205426,0.00034526698300124393,0.005803156408205426
within_condition_direction,pi05_contrastive_static15:left,7200,7204,0.004979511243742954,0.00048828125,0.004979511243742954
within_condition_direction,pi05_contrastive_static15:left,7200,7205,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:left,7200,7206,0.0038311413150574256,0.00048828125,0.0038311413150574256
within_condition_direction,pi05_contrastive_static15:left,7200,7207,0.004209213781632487,0.0005459150335692846,0.004209213781632487
within_condition_direction,pi05_contrastive_static15:left,7200,7208,0.003497692573704688,0.0005033087921896558,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:left,7200,7209,0.0037186392118476116,0.000244140625,0.0037186392118476116
within_condition_direction,pi05_contrastive_static15:left,7201,7202,0.00044013077093066273,0.0,0.00044013077093066273
within_condition_direction,pi05_contrastive_static15:left,7201,7203,0.0026966213420867337,0.00034526698300124393,0.0026966213420867337
within_condition_direction,pi05_contrastive_static15:left,7201,7204,0.0020859384143841627,0.00048828125,0.0020859384143841627
within_condition_direction,pi05_contrastive_static15:left,7201,7205,0.0001220703125,0.0,0.0001220703125
within_condition_direction,pi05_contrastive_static15:left,7201,7206,0.00044013077093066273,0.00048828125,0.00048828125
within_condition_direction,pi05_contrastive_static15:left,7201,7207,0.0012022531496333135,0.0005459150335692846,0.0012022531496333135
within_condition_direction,pi05_contrastive_static15:left,7201,7208,0.0001220703125,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_contrastive_static15:left,7201,7209,0.0005459150335692846,0.000244140625,0.0005459150335692846
within_condition_direction,pi05_contrastive_static15:left,7202,7203,0.0023193359375,0.00034526698300124393,0.0023193359375
within_condition_direction,pi05_contrastive_static15:left,7202,7204,0.0016603357554608696,0.00048828125,0.0016603357554608696
within_condition_direction,pi05_contrastive_static15:left,7202,7205,0.00034526698300124393,0.0,0.00034526698300124393
within_condition_direction,pi05_contrastive_static15:left,7202,7206,0.00048828125,0.00048828125,0.00048828125
within_condition_direction,pi05_contrastive_static15:left,7202,7207,0.0007720404443770458,0.0005459150335692846,0.0007720404443770458
within_condition_direction,pi05_contrastive_static15:left,7202,7208,0.00034526698300124393,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_contrastive_static15:left,7202,7209,0.0001220703125,0.000244140625,0.000244140625
within_condition_direction,pi05_contrastive_static15:left,7203,7204,0.0008802615418613255,0.00034526698300124393,0.0008802615418613255
within_condition_direction,pi05_contrastive_static15:left,7203,7205,0.0025750760631993394,0.00034526698300124393,0.0025750760631993394
within_condition_direction,pi05_contrastive_static15:left,7203,7206,0.002370176738152783,0.00034526698300124393,0.002370176738152783
within_condition_direction,pi05_contrastive_static15:left,7203,7207,0.00160558428197826,0.000244140625,0.00160558428197826
within_condition_direction,pi05_contrastive_static15:left,7203,7208,0.0025750760631993394,0.0002729575167846423,0.0025750760631993394
within_condition_direction,pi05_contrastive_static15:left,7203,7209,0.002197265625,0.0005459150335692846,0.002197265625
within_condition_direction,pi05_contrastive_static15:left,7204,7205,0.001972106252612733,0.00048828125,0.001972106252612733
within_condition_direction,pi05_contrastive_static15:left,7204,7206,0.001863322451473846,0.0,0.001863322451473846
within_condition_direction,pi05_contrastive_static15:left,7204,7207,0.0008886852892188132,0.0005459150335692846,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:left,7204,7208,0.001972106252612733,0.0006103515625,0.001972106252612733
within_condition_direction,pi05_contrastive_static15:left,7204,7209,0.0015440808887540916,0.0005459150335692846,0.0015440808887540916
within_condition_direction,pi05_contrastive_static15:left,7205,7206,0.00034526698300124393,0.00048828125,0.00048828125
within_condition_direction,pi05_contrastive_static15:left,7205,7207,0.0010918300671385692,0.0005459150335692846,0.0010918300671385692
within_condition_direction,pi05_contrastive_static15:left,7205,7208,0.0,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_contrastive_static15:left,7205,7209,0.00044013077093066273,0.000244140625,0.00044013077093066273
within_condition_direction,pi05_contrastive_static15:left,7206,7207,0.0010358009490037316,0.0005459150335692846,0.0010358009490037316
within_condition_direction,pi05_contrastive_static15:left,7206,7208,0.00034526698300124393,0.0006103515625,0.0006103515625
within_condition_direction,pi05_contrastive_static15:left,7206,7209,0.0005033087921896558,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_contrastive_static15:left,7207,7208,0.0010918300671385692,0.0001220703125,0.0010918300671385692
within_condition_direction,pi05_contrastive_static15:left,7207,7209,0.0006573687508709111,0.0007720404443770458,0.0007720404443770458
within_condition_direction,pi05_contrastive_static15:left,7208,7209,0.00044013077093066273,0.0007425247229367944,0.0007425247229367944
within_condition_direction,pi05_contrastive_static15:right,7200,7201,0.003497692573704688,0.0001220703125,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:right,7200,7202,0.003497692573704688,0.0008802615418613255,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:right,7200,7203,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:right,7200,7204,0.003497692573704688,0.0005459150335692846,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:right,7200,7205,0.003497692573704688,0.000781631376639752,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:right,7200,7206,0.003497692573704688,0.0005459150335692846,0.003497692573704688
within_condition_direction,pi05_contrastive_static15:right,7200,7207,0.004488470779016171,0.0006573687508709111,0.004488470779016171
within_condition_direction,pi05_contrastive_static15:right,7200,7208,0.004171876828768325,0.0003662109375,0.004171876828768325
within_condition_direction,pi05_contrastive_static15:right,7200,7209,0.0005459150335692846,0.0,0.0005459150335692846
within_condition_direction,pi05_contrastive_static15:right,7201,7202,0.0,0.0008188725503539269,0.0008188725503539269
within_condition_direction,pi05_contrastive_static15:right,7201,7203,0.0,0.0001220703125,0.0001220703125
within_condition_direction,pi05_contrastive_static15:right,7201,7204,0.0,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_contrastive_static15:right,7201,7205,0.0,0.0006905339660024879,0.0006905339660024879
within_condition_direction,pi05_contrastive_static15:right,7201,7206,0.0,0.0005033087921896558,0.0005033087921896558
within_condition_direction,pi05_contrastive_static15:right,7201,7207,0.0010986328125,0.0005459150335692846,0.0010986328125
within_condition_direction,pi05_contrastive_static15:right,7201,7208,0.0008886852892188132,0.000244140625,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:right,7201,7209,0.004043089639081835,0.0001220703125,0.004043089639081835
within_condition_direction,pi05_contrastive_static15:right,7202,7203,0.0,0.0008802615418613255,0.0008802615418613255
within_condition_direction,pi05_contrastive_static15:right,7202,7204,0.0,0.0012448778109357384,0.0012448778109357384
within_condition_direction,pi05_contrastive_static15:right,7202,7205,0.0,0.0002729575167846423,0.0002729575167846423
within_condition_direction,pi05_contrastive_static15:right,7202,7206,0.0,0.00034526698300124393,0.00034526698300124393
within_condition_direction,pi05_contrastive_static15:right,7202,7207,0.0010986328125,0.0005033087921896558,0.0010986328125
within_condition_direction,pi05_contrastive_static15:right,7202,7208,0.0008886852892188132,0.0007425247229367944,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:right,7202,7209,0.004043089639081835,0.0008802615418613255,0.004043089639081835
within_condition_direction,pi05_contrastive_static15:right,7203,7204,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_contrastive_static15:right,7203,7205,0.0,0.000781631376639752,0.000781631376639752
within_condition_direction,pi05_contrastive_static15:right,7203,7206,0.0,0.0005459150335692846,0.0005459150335692846
within_condition_direction,pi05_contrastive_static15:right,7203,7207,0.0010986328125,0.0006573687508709111,0.0010986328125
within_condition_direction,pi05_contrastive_static15:right,7203,7208,0.0008886852892188132,0.0003662109375,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:right,7203,7209,0.004043089639081835,0.0,0.004043089639081835
within_condition_direction,pi05_contrastive_static15:right,7204,7205,0.0,0.0010429692071920813,0.0010429692071920813
within_condition_direction,pi05_contrastive_static15:right,7204,7206,0.0,0.0009765625,0.0009765625
within_condition_direction,pi05_contrastive_static15:right,7204,7207,0.0010986328125,0.0008188725503539269,0.0010986328125
within_condition_direction,pi05_contrastive_static15:right,7204,7208,0.0008886852892188132,0.0005033087921896558,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:right,7204,7209,0.004043089639081835,0.0005459150335692846,0.004043089639081835
within_condition_direction,pi05_contrastive_static15:right,7205,7206,0.0,0.0003662109375,0.0003662109375
within_condition_direction,pi05_contrastive_static15:right,7205,7207,0.0010986328125,0.000244140625,0.0010986328125
within_condition_direction,pi05_contrastive_static15:right,7205,7208,0.0008886852892188132,0.0005459150335692846,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:right,7205,7209,0.004043089639081835,0.000781631376639752,0.004043089639081835
within_condition_direction,pi05_contrastive_static15:right,7206,7207,0.0010986328125,0.00044013077093066273,0.0010986328125
within_condition_direction,pi05_contrastive_static15:right,7206,7208,0.0008886852892188132,0.0005033087921896558,0.0008886852892188132
within_condition_direction,pi05_contrastive_static15:right,7206,7209,0.004043089639081835,0.0005459150335692846,0.004043089639081835
within_condition_direction,pi05_contrastive_static15:right,7207,7208,0.00034526698300124393,0.00034526698300124393,0.00034526698300124393
within_condition_direction,pi05_contrastive_static15:right,7207,7209,0.0050330879218965585,0.0006573687508709111,0.0050330879218965585
within_condition_direction,pi05_contrastive_static15:right,7208,7209,0.004715138651325187,0.0003662109375,0.004715138651325187
within_condition_direction,pi05_declarative_static15:left,7200,7201,0.003497692573704688,0.0,0.003497692573704688
within_condition_direction,pi05_declarative_static15:left,7200,7202,0.00244140625,0.0,0.00244140625
